1,1,train,244.46153846153845,453,0,52.29666666666667,0.0375170724933045,20.515,5,17,9,16,20.245,2025-02-02 14:26:12.84702
2,1,train,1887.6666666666667,460,0,35.318333333333335,0.0265747010742764,21.386666666666667,6,0.5,10,22,21.12142857142857,2025-02-02 14:26:12.847792
3,1,train,10000,412.25,0,50.995,0.0293742172195998,20.01,5,13.5,9,30,19.806,2025-02-02 14:26:12.848067
4,1,train,10000,484,8.0714285714285,68.51333333333334,0.0439658460866995,20.543333333333333,3,8,9,28,20.746,2025-02-02 14:26:12.848274
5,1,train,0,479,0,65.99833333333333,0.0346041737499509,19.075,0,4,8,14,19.39,2025-02-02 14:26:12.848482
6,1,train,10000,421,0,57.5275,0.0060208430063306,19.6,5,2,9,30,19.79,2025-02-02 14:26:12.848681
7,1,train,10000,410.5,0,27.522,0.0473508060772921,21.4,2,17,10,18,21.475,2025-02-02 14:26:12.848872
8,1,train,981,408.75,0,24.176,0.0030706222658593,20.744,6,3.5,10,8,20.44333333333333,2025-02-02 14:26:12.849031
9,1,train,0,407.25,0,49.10833333333333,0.0380453170426451,21.2,3,15.5,8,24,20.9975,2025-02-02 14:26:12.849227
10,1,train,2525,443.75,0.6,42.495,0.020925134703277,21.36,0,7,10,23,21.55,2025-02-02 14:26:12.84941
11,1,train,10000,479.3333333333333,0,58.18,0.0127923141178077,20.64,5,3.5,9,16,20.56,2025-02-02 14:26:12.849839
12,1,train,910,403.5,0,35.123333333333335,0.0383632802866608,21.346666666666668,3,10,10,12,21.1375,2025-02-02 14:26:12.850028
13,1,train,10000,577.6,10.1333333333335,36.51,0.0011251878666188,22.50857142857143,1,8.5,10,17,22.108,2025-02-02 14:26:12.850198
14,1,train,499,430.5,0,63.281666666666666,0.0333218964072059,21.086666666666662,2,16.5,9,27,20.62833333333333,2025-02-02 14:26:12.850367
15,1,train,8412,524,11.4333333333335,67.515,0.0150231215389904,21.32,3,11,9,28,21.55,2025-02-02 14:26:12.850559
16,1,train,0,419,0,74.72,0.0040383386603574,19.76,3,11,8,3,20.00333333333333,2025-02-02 14:26:12.850766
17,1,train,2423,431.75,0,43.73,0.0377084183729742,20.9,6,14.5,10,22,20.945,2025-02-02 14:26:12.85099
