1,1,train,10000,458.6666666666667,0,37.99,0.0181593943742879,22.036,1,11.5,10,10,21.8625,2025-02-02 14:26:11.037778
2,1,train,9626,477.6666666666667,0,54.85,0.0303965853006712,22.005,5,1.5,9,23,22.02,2025-02-02 14:26:11.040815
3,1,train,0,424.2,0,48.28,0.0083671952684443,21.59,6,9,8,6,21.59,2025-02-02 14:26:11.041256
4,1,train,0,489.3333333333333,1,48.86,0.0080544156798862,20.63,2,10,8,9,20.72,2025-02-02 14:26:11.042069
5,1,train,9527,490,9.833333333333,59.74857142857143,0.0117537905010707,22.452857142857145,4,9.5,9,22,22.5075,2025-02-02 14:26:11.042447
6,1,train,0,545,0,51.54,0.0060421520436205,22.27,0,18,8,7,22.175,2025-02-02 14:26:11.042798
7,1,train,0,495.8,0,56.16,0.0203588822777376,24.198,0,22,9,11,24.1,2025-02-02 14:26:11.043141
8,1,train,0,432,0,50.91,0.0312580034263844,22.53,3,23,8,17,22.53,2025-02-02 14:26:11.043483
9,1,train,10000,409,0,30.544,0.0101306934409575,22.02,4,21.5,10,27,22.1,2025-02-02 14:26:11.043812
10,1,train,10000,416.25,0,43.22166666666666,0.0087395795448062,21.945,3,4,10,12,21.638,2025-02-02 14:26:11.044123
11,1,train,10000,437,0,39.1725,0.0312607038137906,21.93,1,23,10,10,21.93,2025-02-02 14:26:11.044693
12,1,train,9626,578.5,31.733333333333,44.08833333333333,0.0498304820755271,22.715,0,12,9,25,22.668,2025-02-02 14:26:11.045009
13,1,train,0,531.3333333333334,48.75,55.66,0.0330543421356868,22.966666666666665,2,9.5,8,23,23.31142857142857,2025-02-02 14:26:11.045303
14,1,train,0,406,0,49.85,0.0343792137343833,22.19,5,18.5,8,12,22.06,2025-02-02 14:26:11.045588
15,1,train,0,505.75,0.25,55.628,0.004330482283595,22.494,0,5,8,21,22.315,2025-02-02 14:26:11.046034
16,1,train,10000,441,24.166666666667,34.1975,0.0103069247455273,21.4,3,8.5,10,26,21.4,2025-02-02 14:26:11.046423
17,1,train,9027,531.5,30,34.232,0.0351071032821402,22.136,4,6.5,10,13,22.19,2025-02-02 14:26:11.046717
18,1,train,7543,417,0,29.104,0.0334558653682392,20.388,4,18,10,20,20.752,2025-02-02 14:26:11.047025
19,1,train,0,429.6,0,51.05,0.0378913101923668,22.324,4,10.5,8,4,22.36,2025-02-02 14:26:11.047322
20,1,train,9527,422.75,0,55.31333333333333,0.0133675045854674,22.046666666666667,4,4.5,9,22,21.89142857142857,2025-02-02 14:26:11.047615
21,1,train,10000,401.5,0,44.52,0.0415520792261891,24.81,5,11,10,7,24.775,2025-02-02 14:26:11.04816
22,1,train,0.5,411,0,33.7475,0.0407852362253765,21.9975,4,2,10,27,21.93,2025-02-02 14:26:11.048429
23,1,train,0,426.5,16.52380952381,53.695,0.0027198450902162,21.64333333333333,0,7.5,8,28,21.95833333333333,2025-02-02 14:26:11.04871
24,1,train,0,496.2,0,59.165,0.0221400346642889,22.97,2,0.5,9,13,22.97,2025-02-02 14:26:11.04897
25,1,train,9626,415.5,1.666666666667,57.9525,0.0004759073215362,23.00375,3,13,9,28,23.078,2025-02-02 14:26:11.049248
26,1,train,0,577.75,8.5,49.65571428571429,0.0045779555238317,21.037142857142857,2,13.5,8,9,20.99333333333333,2025-02-02 14:26:11.049532
27,1,train,0,444.6,0,48.23,0.0383112103734447,22.1,4,2,8,25,22.042857142857144,2025-02-02 14:26:11.049862
28,1,train,10000,431.6,4,29.766666666666666,0.0158338663319008,21.93,4,11,10,27,21.93,2025-02-02 14:26:11.050228
29,1,train,10000,409,0,31.57,0.0159372595065701,22.7,3,3.5,10,19,22.374,2025-02-02 14:26:11.050523
30,1,train,10000,408.5,0,31.5,0.0205866870041339,22.7,3,1.5,10,19,22.7,2025-02-02 14:26:11.050816
31,1,train,0,462,0,56.252857142857145,0.0468198887700053,22.235714285714284,1,7.5,8,22,22.36,2025-02-02 14:26:11.051374
32,1,train,10000,450.6,0,33.57,0.0121569341377892,21.445,1,14,10,17,21.284,2025-02-02 14:26:11.051659
33,1,train,0,400.6666666666667,0,35.3375,0.0170414380757005,23.775,6,12.5,10,15,23.75,2025-02-02 14:26:11.051927
34,1,train,10000,426,0,33.604,0.0147574690884002,21.53,1,14.5,10,24,21.346666666666668,2025-02-02 14:26:11.052202
35,1,train,0,440,0,52.6,0.0390440140661847,23.584,5,8,9,9,24.2475,2025-02-02 14:26:11.052478
36,1,train,0,412.6,0,48.12,0.029203106529612,21.135,6,20,8,6,21.06,2025-02-02 14:26:11.052777
37,1,train,10000,439.25,0,39.5,0.0071458674492823,21.917142857142856,2,1,10,11,21.84,2025-02-02 14:26:11.053064
38,1,train,9626,416.5,0,52.442,0.0279475602717819,22.668,1,15,9,26,22.476,2025-02-02 14:26:11.053345
39,1,train,0,417.5,0,50.126666666666665,0.0148011046825231,22.97,3,18.5,8,17,22.87,2025-02-02 14:26:11.053633
40,1,train,0,420.3333333333333,0,50.416,0.0242690980444135,22.87,3,19.5,8,17,22.79,2025-02-02 14:26:11.053941
