1,1,train,3021,489.5,0,28.56,21.4,0.0392333191168574,4,6.5,10,20,21.216,2025-01-21 13:44:47.95952
2,1,train,0,429.25,0,52.766,22.18,0.0061605982032587,4,15.5,8,4,22.18,2025-01-21 13:44:47.962665
3,1,train,0,409,0,51.23,21.75,0.0112781849162558,5,17.5,8,12,21.75,2025-01-21 13:44:47.963766
4,1,train,4482,411,0,32.39833333333333,21.66,0.0313344670441907,5,1,10,21,21.75,2025-01-21 13:44:47.964087
5,1,train,0,429,0,54.27,22.43,0.0210310064493401,5,6,8,19,22.43,2025-01-21 13:44:47.964404
6,1,train,0,408.5,0,50.39,20.72,0.0333520542512626,5,5.5,9,16,20.746666666666663,2025-01-21 13:44:47.964674
7,1,train,0,411,0,56.528333333333336,21.4,0.042876797865882,5,19,9,2,21.34,2025-01-21 13:44:47.964957
8,1,train,804,420.3333333333333,0,33.00333333333333,21.606666666666666,0.040895946291283,5,2.5,10,28,21.32,2025-01-21 13:44:47.965221
9,1,train,0,465.6,0,59.53,21.75,0.0134947104685104,2,18,9,20,21.66,2025-01-21 13:44:47.965471
10,1,train,0,496.6666666666667,0,53.84,20.89,0.0314518430826578,3,6,8,31,20.89,2025-01-21 13:44:47.965725
11,1,train,0,416.25,0,50.67,20.45,0.0265339370947995,3,3.5,10,12,20.27,2025-01-21 13:44:47.967986
12,1,train,0,415.5,0,54.3,20.35,0.0487509691144421,5,8,10,7,20.45,2025-01-21 13:44:47.968243
13,1,train,4767,452,0,32.295,21.66,0.0026302911470708,4,2.5,10,20,21.814,2025-01-21 13:44:47.968503
14,1,train,0,421.75,0,50.22666666666667,22.01,0.0210594955556676,5,17.5,8,5,22.01,2025-01-21 13:44:47.968781
15,1,train,0,409,0,48.81,20.95,0.0482383985061148,6,14.5,8,6,20.89,2025-01-21 13:44:47.969066
16,1,train,0,433.3333333333333,0,61.76,22.976666666666667,0.0323293640129452,1,0,9,12,22.905,2025-01-21 13:44:47.969352
17,1,train,0,432,0,53.17,21.15,0.0126960151049144,2,6.5,8,2,21.17,2025-01-21 13:44:47.9696
18,1,train,0,418,0,44.435,20.27,0.0076011607584591,2,1,10,11,20.27,2025-01-21 13:44:47.969871
19,1,train,0,424.5,0,46.64,21.92,0.0383234336941547,4,13,9,15,21.83,2025-01-21 13:44:47.970126
20,1,train,1609,588.5,7.65,41.65,21.17,0.0040063807423048,0,8,10,23,21.32,2025-01-21 13:44:47.970381
21,1,train,10000,435,0,36.72833333333333,21.15,0.0456116181672877,1,14.5,10,17,20.996,2025-01-21 13:44:47.97227
22,1,train,0,465.5,0,58.02666666666666,21.64666666666667,0.0050228165984664,4,10,9,8,21.846666666666668,2025-01-21 13:44:47.972627
