1,1,train,9626,406.6,0,43.014,21.742,0.0079793520185301,2,16,10,4,21.67,2025-01-21 13:43:34.956779
2,1,train,9527,408,0,54.33,22.53,0.0354665463490822,3,21.5,9,21,22.392,2025-01-21 13:43:34.967691
3,1,train,8773,412,0,33.47,21.84,0.0370915559618922,3,20,10,26,21.93,2025-01-21 13:43:35.037591
4,1,train,10000,474.25,9.75,35.77,21.59,0.0399633244845971,1,11,10,17,21.742,2025-01-21 13:43:35.040993
5,1,train,9626,411.25,0,46.844,21.622,0.0464502839906855,3,4.5,10,5,21.445,2025-01-21 13:43:35.041478
6,1,train,0,404,0,52.028,23.076,0.0412502664343301,5,9.5,9,2,23.71,2025-01-21 13:43:35.04172
7,1,train,9626,594.25,23.4,54.69166666666667,22.356666666666666,0.0031362219347971,0,9,10,2,22.27,2025-01-21 13:43:35.041979
8,1,train,10000,414.8,0,31.813333333333333,21.43,0.0072073543899472,6,5.5,10,29,21.654,2025-01-21 13:43:35.042203
9,1,train,0,423.6666666666667,0,52.57666666666667,23.21,0.039929250984809,5,10,8,19,23.4775,2025-01-21 13:43:35.042858
10,1,train,9626,438.75,0,56.79333333333334,22.44,0.038729525868187,3,23,9,28,22.44,2025-01-21 13:43:35.043183
11,1,train,0,486.25,0,55.17,23.15,0.0023570564587204,6,22.5,8,20,23.06,2025-01-21 13:43:35.045196
12,1,train,9626,460.3333333333333,4.5,55.954,22.02,0.0359157106786657,4,8,9,29,22.02,2025-01-21 13:43:35.045455
13,1,train,0,557.8,0,49.38,20.8,0.0123977099731612,2,17.5,8,9,20.6525,2025-01-21 13:43:35.045665
14,1,train,0,423,0,49.886,20.136,5.050736259497591e-05,3,9,8,10,20.37,2025-01-21 13:43:35.045865
15,1,train,9626,405.8333333333333,0,53.05,23.135,0.0170647549579009,5,10.5,9,23,23.06,2025-01-21 13:43:35.046131
16,1,train,0,564.6,0,57.7575,22.1,0.0396628388087984,0,18.5,9,18,22.1,2025-01-21 13:43:35.046343
17,1,train,0,459.75,0,42.48333333333333,20.31,0.0062820835591621,6,7,10,8,20.69,2025-01-21 13:43:35.046541
